user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub,rfm_category,registered_dttm,male_flag,moscow_flag,age
29919,2023-06-08 10:11:11,0,8,1,379,,2023-06-05 13:44:57,1,0,25
34131,2023-06-08 10:12:04,1,3,1,498,,2023-06-08 10:12:04,0,1,32
23683,2023-06-08 10:17:31,0,4,1,389,новые,2023-06-04 00:44:44,1,0,27
15275,2023-06-08 10:46:23,1,10,1,496,,2023-06-06 18:13:19,1,0,38
27400,2023-06-08 11:00:19,0,3,0,0,,2023-06-08 11:00:19,1,1,31
55085,2023-06-08 11:09:54,0,4,0,0,,2023-06-08 11:09:54,1,0,34
65463,2023-06-08 11:13:34,1,6,1,387,лояльные,2023-06-01 04:49:01,1,0,26
89345,2023-06-08 11:16:17,0,7,1,446,,2023-06-06 11:45:32,1,1,23
69966,2023-06-08 12:02:17,0,3,1,477,,2023-06-08 12:02:17,1,0,26
52769,2023-06-08 12:24:41,0,3,0,0,,2023-06-08 12:24:41,1,1,34
54001,2023-06-08 12:32:55,0,8,1,458,новые,2023-06-01 13:13:49,1,0,19
45831,2023-06-08 12:39:44,0,6,0,0,новые,2023-06-02 19:49:30,1,0,27
25938,2023-06-08 12:44:14,0,6,1,326,,2023-06-08 12:44:14,0,1,30
66234,2023-06-08 12:59:34,0,6,0,0,,2023-06-08 12:59:34,0,1,22
25568,2023-06-08 13:06:06,0,6,1,141,новые,2023-06-03 02:38:00,1,0,27
56607,2023-06-08 13:09:07,0,4,1,454,,2023-06-08 13:09:07,1,0,31
7573,2023-06-08 13:47:43,0,6,0,0,,2023-06-08 13:47:43,1,1,22
74932,2023-06-08 13:50:36,1,6,1,384,,2023-06-06 23:01:06,1,0,22
12453,2023-06-08 14:02:05,0,5,0,0,,2023-06-07 18:16:42,1,1,31
92418,2023-06-08 14:17:45,1,14,0,0,новые,2023-06-03 10:00:29,0,0,25
74070,2023-06-08 14:42:07,0,7,0,0,новые,2023-06-02 01:46:32,0,0,34
59790,2023-06-08 14:54:53,1,5,0,0,новые,2023-06-01 08:58:52,1,0,31
51889,2023-06-08 15:24:18,0,9,0,0,,2023-06-08 15:24:18,1,1,33
18952,2023-06-08 16:12:32,0,7,1,278,,2023-06-08 16:12:32,0,0,32
27180,2023-06-08 16:18:49,1,4,1,327,,2023-06-05 12:24:11,1,1,25
25938,2023-06-08 16:47:40,0,8,0,0,,2023-06-08 12:44:14,0,1,30
52769,2023-06-08 17:47:07,0,7,0,0,,2023-06-08 12:24:41,1,1,34
44210,2023-06-08 18:00:58,1,6,0,0,лояльные,2023-05-30 15:33:03,0,1,26
16153,2023-06-08 18:16:53,1,4,0,0,,2023-06-07 17:14:56,0,1,28
98633,2023-06-08 18:32:13,0,1,0,0,,2023-06-08 18:32:13,1,1,18
47176,2023-06-08 18:45:29,1,7,0,0,,2023-06-08 18:45:29,1,1,37
65412,2023-06-08 19:04:11,1,6,0,0,,2023-06-08 19:04:11,1,1,18
65308,2023-06-08 19:15:39,0,8,1,238,новые,2023-06-01 21:14:22,1,0,43
11001,2023-06-08 19:17:30,1,7,0,0,,2023-06-06 10:39:58,1,1,27
39889,2023-06-08 20:02:59,0,7,0,0,,2023-06-08 20:02:59,0,0,29
20902,2023-06-08 21:08:06,0,6,0,0,,2023-06-05 08:19:26,0,1,25
64157,2023-06-08 21:29:33,0,5,0,0,,2023-06-06 13:25:09,1,0,26
26109,2023-06-08 21:57:06,0,4,0,0,,2023-06-06 00:30:49,0,0,31
97176,2023-06-08 22:00:41,1,5,0,0,,2023-06-08 22:00:41,0,1,22
35640,2023-06-08 22:02:18,0,3,0,0,,2023-06-08 22:02:18,0,0,31
27892,2023-06-08 22:43:06,1,7,0,0,,2023-06-08 22:43:06,1,0,27
44843,2023-06-08 23:34:23,0,4,1,426,,2023-06-05 01:53:05,0,1,31
12038,2023-06-08 23:37:11,0,5,0,0,,2023-06-08 23:37:11,0,0,31
51809,2023-06-08 23:45:52,0,3,0,0,,2023-06-08 23:45:52,0,0,41
29784,2023-06-09 00:00:27,1,6,0,0,,2023-06-09 00:00:27,1,0,37
616,2023-06-09 00:59:27,0,3,1,346,,2023-06-09 00:59:27,1,0,34
3048,2023-06-09 01:19:43,0,6,1,687,,2023-06-09 01:19:43,0,0,26
89345,2023-06-09 01:40:45,0,6,0,0,,2023-06-06 11:45:32,1,1,23
35049,2023-06-09 01:49:53,0,6,0,0,,2023-06-09 01:49:53,1,0,37
62560,2023-06-09 02:08:07,0,7,0,0,,2023-06-05 16:52:31,1,1,34
2521,2023-06-09 03:38:50,1,9,1,507,,2023-06-07 13:37:56,1,0,23
38944,2023-06-09 04:00:13,0,12,0,0,,2023-06-09 04:00:13,0,1,39
96006,2023-06-09 04:15:15,0,5,0,0,,2023-06-09 04:15:15,1,0,48
18952,2023-06-09 04:49:11,0,11,0,0,,2023-06-08 16:12:32,0,0,32
97328,2023-06-09 08:25:51,0,5,0,0,,2023-06-07 11:07:27,1,1,36
33893,2023-06-09 08:26:11,0,6,1,309,,2023-06-09 08:26:11,0,0,31
65308,2023-06-09 08:33:23,0,9,1,638,новые,2023-06-01 21:14:22,1,0,43
88104,2023-06-09 09:16:42,0,6,1,370,,2023-06-09 09:16:42,1,1,37
93626,2023-06-09 09:36:26,0,10,1,271,новые,2023-06-04 22:46:01,1,0,28
59152,2023-06-09 11:24:05,0,6,0,0,,2023-06-09 11:24:05,0,0,32
33038,2023-06-09 12:01:01,0,10,0,0,,2023-06-07 18:30:52,0,1,23
89948,2023-06-09 12:20:23,0,6,1,374,,2023-06-09 12:20:23,1,1,31
36481,2023-06-09 13:23:46,1,1,0,0,новые,2023-06-02 18:47:55,0,0,29
73515,2023-06-09 14:06:16,0,9,1,252,новые,2023-06-03 21:47:26,1,1,25
98932,2023-06-09 15:43:23,0,13,0,0,новые,2023-06-01 19:08:22,0,0,42
43207,2023-06-09 16:07:22,0,9,0,0,новые,2023-06-02 16:20:30,1,0,34
74070,2023-06-09 16:08:19,0,7,0,0,новые,2023-06-02 01:46:32,0,0,34
20422,2023-06-09 16:10:21,0,4,0,0,,2023-06-06 16:19:31,1,0,32
95700,2023-06-09 16:21:17,0,11,1,370,новые,2023-06-03 10:51:12,0,0,23
59993,2023-06-09 16:22:30,1,3,0,0,,2023-06-05 17:06:51,1,0,33
32194,2023-06-09 16:25:05,0,5,0,0,новые,2023-06-03 13:05:20,0,0,29
36533,2023-06-09 16:51:14,0,12,0,0,,2023-06-09 16:51:14,0,0,27
80956,2023-06-09 17:31:08,1,9,0,0,,2023-06-09 17:31:08,0,0,37
92802,2023-06-09 17:35:42,0,1,0,0,,2023-06-09 17:35:42,1,0,41
56999,2023-06-09 17:47:37,0,8,1,392,новые,2023-06-01 12:14:14,1,1,31
16655,2023-06-09 18:38:33,0,4,0,0,,2023-06-09 18:38:33,1,1,33
54230,2023-06-09 20:54:49,0,8,1,248,,2023-06-09 20:54:49,0,1,24
19397,2023-06-09 20:58:11,0,8,0,0,,2023-06-09 20:58:11,1,0,36
15229,2023-06-09 21:09:47,0,7,0,0,,2023-06-09 21:09:47,1,0,32
32375,2023-06-09 22:23:42,0,9,1,353,,2023-06-09 22:23:42,0,0,29
3815,2023-06-09 22:49:07,0,5,0,0,,2023-06-07 14:09:18,1,0,18
38963,2023-06-09 23:28:50,0,6,1,384,новые,2023-06-02 22:03:23,1,1,30
95700,2023-06-09 23:40:34,1,5,0,0,новые,2023-06-03 10:51:12,0,0,23
68505,2023-06-09 23:44:18,0,10,0,0,новые,2023-06-04 03:14:05,1,0,35
32648,2023-06-09 23:47:14,0,10,0,0,,2023-06-09 23:47:14,0,1,22
73439,2023-06-10 00:15:13,0,6,0,0,,2023-06-10 00:15:13,1,0,35
50848,2023-06-10 00:21:35,0,9,0,0,новые,2023-05-30 18:25:48,1,1,34
84003,2023-06-10 00:39:52,1,4,1,381,новые,2023-06-04 09:35:05,1,1,32
54001,2023-06-10 02:41:02,0,6,0,0,новые,2023-06-01 13:13:49,1,0,19
59152,2023-06-10 02:56:56,1,6,0,0,,2023-06-09 11:24:05,0,0,32
6208,2023-06-10 02:59:32,1,6,1,453,,2023-06-10 02:59:32,1,0,41
30239,2023-06-10 03:15:02,0,3,0,0,,2023-06-10 03:15:02,1,1,33
92418,2023-06-10 03:23:25,0,3,0,0,новые,2023-06-03 10:00:29,0,0,25
19260,2023-06-10 03:58:41,1,8,0,0,,2023-06-10 03:58:41,0,0,29
20045,2023-06-10 05:18:33,0,13,1,331,новые,2023-06-04 02:44:29,1,1,26
209,2023-06-10 05:23:08,0,6,1,266,,2023-06-10 05:23:08,0,1,32
29613,2023-06-10 08:22:51,0,12,1,334,,2023-06-10 08:22:51,1,0,30
60921,2023-06-10 08:50:21,1,7,0,0,,2023-06-06 01:34:32,1,0,31
27892,2023-06-10 10:46:55,1,5,0,0,,2023-06-08 22:43:06,1,0,27
59152,2023-06-10 11:17:37,0,10,0,0,,2023-06-09 11:24:05,0,0,32
68141,2023-06-10 12:03:35,0,7,0,0,,2023-06-10 12:03:35,1,1,34
69904,2023-06-10 12:14:45,0,4,1,257,,2023-06-10 12:14:45,1,0,35
42778,2023-06-10 12:18:48,0,8,1,259,,2023-06-10 12:18:48,1,0,33
88104,2023-06-10 13:34:34,0,4,0,0,,2023-06-09 09:16:42,1,1,37
27892,2023-06-10 13:53:08,1,6,0,0,,2023-06-08 22:43:06,1,0,27
67754,2023-06-10 14:06:55,0,5,0,0,новые,2023-06-03 13:42:03,0,0,29
66214,2023-06-10 14:25:30,0,2,0,0,,2023-06-07 14:43:44,1,1,31
17068,2023-06-10 14:45:10,1,7,0,0,,2023-06-06 18:27:39,0,0,23
72393,2023-06-10 15:13:37,1,2,0,0,лояльные,2023-05-31 07:41:03,1,1,30
60921,2023-06-10 15:29:16,0,4,0,0,,2023-06-06 01:34:32,1,0,31
8336,2023-06-10 15:32:35,0,6,0,0,,2023-06-10 15:32:35,1,0,25
34425,2023-06-10 16:11:14,1,4,0,0,,2023-06-06 11:29:25,1,0,35
96006,2023-06-10 16:18:37,1,7,0,0,,2023-06-09 04:15:15,1,0,48
11812,2023-06-10 16:24:06,0,8,1,254,новые,2023-06-04 21:15:30,1,0,31
19260,2023-06-10 16:27:27,0,5,0,0,,2023-06-10 03:58:41,0,0,29
19397,2023-06-10 16:30:36,1,4,0,0,,2023-06-09 20:58:11,1,0,36
38241,2023-06-10 16:57:56,0,6,1,596,,2023-06-10 16:57:56,0,0,24
36219,2023-06-10 17:00:41,1,3,0,0,новые,2023-06-01 06:27:00,0,0,29
65463,2023-06-10 17:44:20,0,6,0,0,лояльные,2023-06-01 04:49:01,1,0,26
45165,2023-06-10 18:07:12,0,4,0,0,новые,2023-05-30 03:30:09,1,0,26
42035,2023-06-10 18:11:32,0,3,1,438,новые,2023-05-31 00:18:07,0,1,39
54347,2023-06-10 18:33:33,0,5,0,0,,2023-06-10 18:33:33,1,0,27
32225,2023-06-10 18:41:12,1,8,0,0,новые,2023-06-02 22:51:40,0,1,34
13738,2023-06-10 18:43:00,0,7,0,0,,2023-06-10 18:43:00,1,0,33
89532,2023-06-10 19:06:50,0,9,1,324,,2023-06-10 19:06:50,1,0,32
20902,2023-06-10 19:54:22,1,3,0,0,,2023-06-05 08:19:26,0,1,25
42778,2023-06-10 20:20:44,1,10,0,0,,2023-06-10 12:18:48,1,0,33
54481,2023-06-10 20:40:39,0,10,1,399,,2023-06-10 20:40:39,1,0,31
92979,2023-06-10 20:47:12,0,10,0,0,,2023-06-10 20:47:12,0,0,32
36685,2023-06-10 20:47:45,1,6,0,0,,2023-06-05 22:35:30,1,0,27
8336,2023-06-10 21:21:01,0,11,1,290,,2023-06-10 15:32:35,1,0,25
54001,2023-06-10 21:36:42,0,5,1,395,новые,2023-06-01 13:13:49,1,0,19
36481,2023-06-10 22:35:01,0,5,1,398,новые,2023-06-02 18:47:55,0,0,29
17355,2023-06-10 22:57:56,0,9,0,0,,2023-06-10 22:57:56,1,1,27
50848,2023-06-10 23:25:06,1,4,0,0,новые,2023-05-30 18:25:48,1,1,34
51437,2023-06-10 23:33:59,1,4,0,0,новые,2023-06-04 13:32:09,0,0,35
35049,2023-06-10 23:52:15,0,2,0,0,,2023-06-09 01:49:53,1,0,37
38241,2023-06-10 23:57:02,0,9,0,0,,2023-06-10 16:57:56,0,0,24
82111,2023-06-11 00:04:22,0,6,0,0,,2023-06-05 21:28:33,0,0,27
28061,2023-06-11 02:27:44,0,2,0,0,,2023-06-11 02:27:44,1,0,32
51484,2023-06-11 02:34:18,0,8,0,0,,2023-06-11 02:34:18,1,0,30
66234,2023-06-11 03:18:07,0,4,0,0,,2023-06-08 12:59:34,0,1,22
90100,2023-06-11 03:43:58,1,9,1,347,,2023-06-11 03:43:58,1,0,27
7822,2023-06-11 05:25:56,0,4,0,0,,2023-06-11 05:25:56,0,1,20
30932,2023-06-11 05:43:45,1,6,1,404,,2023-06-06 17:47:37,1,1,28
66214,2023-06-11 06:06:47,0,3,0,0,,2023-06-07 14:43:44,1,1,31
15650,2023-06-11 06:12:01,1,11,1,334,,2023-06-07 22:27:38,1,1,37
32375,2023-06-11 06:54:35,0,7,1,394,,2023-06-09 22:23:42,0,0,29
557,2023-06-11 07:22:34,0,4,0,0,,2023-06-11 07:22:34,0,1,27
73439,2023-06-11 08:07:34,0,3,0,0,,2023-06-10 00:15:13,1,0,35
15963,2023-06-11 08:14:46,0,3,0,0,,2023-06-07 17:34:53,1,0,33
96450,2023-06-11 08:24:08,1,6,0,0,,2023-06-11 08:24:08,0,1,38
77878,2023-06-11 08:55:11,0,9,1,512,,2023-06-11 08:55:11,0,1,37
54299,2023-06-11 09:29:47,0,5,1,300,,2023-06-11 09:29:47,1,0,29
38963,2023-06-11 10:21:26,0,7,0,0,новые,2023-06-02 22:03:23,1,1,30
86321,2023-06-11 10:45:17,0,5,0,0,лояльные,2023-05-30 03:15:26,1,0,30
19260,2023-06-11 10:48:57,0,6,1,494,,2023-06-10 03:58:41,0,0,29
72971,2023-06-11 10:52:29,0,8,1,268,,2023-06-11 10:52:29,1,1,25
17379,2023-06-11 10:59:09,1,9,1,462,,2023-06-08 03:42:31,1,1,28
9287,2023-06-11 11:21:12,0,2,1,771,,2023-06-11 11:21:12,0,0,24
25938,2023-06-11 11:41:49,0,11,0,0,,2023-06-08 12:44:14,0,1,30
68505,2023-06-11 11:44:37,1,6,1,303,новые,2023-06-04 03:14:05,1,0,35
89345,2023-06-11 12:28:55,0,7,1,403,,2023-06-06 11:45:32,1,1,23
68984,2023-06-11 12:29:20,0,5,0,0,,2023-06-07 18:57:08,1,1,25
17068,2023-06-11 12:56:02,1,4,1,475,,2023-06-06 18:27:39,0,0,23
20902,2023-06-11 13:20:33,0,11,0,0,,2023-06-05 08:19:26,0,1,25
46604,2023-06-11 13:28:58,1,6,1,485,,2023-06-11 13:28:58,0,1,26
6208,2023-06-11 14:23:01,0,6,0,0,,2023-06-10 02:59:32,1,0,41
96006,2023-06-11 14:32:25,0,6,0,0,,2023-06-09 04:15:15,1,0,48
74199,2023-06-11 14:43:38,0,5,0,0,,2023-06-11 14:43:38,1,0,30
47176,2023-06-11 15:08:52,0,4,1,720,,2023-06-08 18:45:29,1,1,37
18015,2023-06-11 15:14:09,0,8,0,0,новые,2023-06-02 08:27:09,1,1,27
59381,2023-06-11 16:25:08,0,5,0,0,,2023-06-11 16:25:08,1,0,31
43207,2023-06-11 16:25:55,0,4,0,0,новые,2023-06-02 16:20:30,1,0,34
16153,2023-06-11 16:49:24,0,7,1,881,,2023-06-07 17:14:56,0,1,28
27770,2023-06-11 16:58:12,0,8,0,0,,2023-06-11 16:58:12,1,1,26
91717,2023-06-11 17:02:08,0,6,0,0,,2023-06-11 17:02:08,1,0,20
42778,2023-06-11 17:15:42,1,9,1,295,,2023-06-10 12:18:48,1,0,33
89935,2023-06-11 17:28:42,0,10,1,357,,2023-06-11 17:28:42,0,0,34
77116,2023-06-11 18:19:28,1,4,0,0,,2023-06-05 08:39:14,0,0,30
35569,2023-06-11 18:24:35,1,10,0,0,новые,2023-06-03 13:02:06,0,0,30
76892,2023-06-11 18:27:24,1,10,0,0,,2023-06-11 18:27:24,0,0,28
55198,2023-06-11 18:28:55,1,2,0,0,,2023-06-05 15:54:30,1,1,33
54230,2023-06-11 18:29:34,0,5,0,0,,2023-06-09 20:54:49,0,1,24
67754,2023-06-11 20:12:32,0,2,0,0,новые,2023-06-03 13:42:03,0,0,29
89532,2023-06-11 20:32:39,1,3,0,0,,2023-06-10 19:06:50,1,0,32
81672,2023-06-11 20:38:26,0,10,0,0,,2023-06-05 13:02:06,0,0,25
96006,2023-06-11 20:46:40,0,5,1,437,,2023-06-09 04:15:15,1,0,48
68505,2023-06-11 21:29:07,0,8,1,358,новые,2023-06-04 03:14:05,1,0,35
10910,2023-06-11 21:41:23,0,5,0,0,новые,2023-05-30 17:59:52,1,0,28
76892,2023-06-11 21:42:32,0,9,0,0,,2023-06-11 18:27:24,0,0,28
29784,2023-06-11 22:06:55,1,8,1,297,,2023-06-09 00:00:27,1,0,37
53945,2023-06-11 22:49:15,0,6,0,0,,2023-06-11 22:49:15,1,0,25
3328,2023-06-11 23:00:01,0,3,0,0,,2023-06-07 20:07:56,0,1,25
36533,2023-06-11 23:05:25,1,9,1,317,,2023-06-09 16:51:14,0,0,27
14295,2023-06-11 23:25:31,0,5,0,0,,2023-06-11 23:25:31,0,0,37
29613,2023-06-11 23:28:01,1,8,0,0,,2023-06-10 08:22:51,1,0,30
93189,2023-06-12 01:10:08,1,2,0,0,новые,2023-06-04 16:57:39,1,0,35
13311,2023-06-12 01:44:59,1,7,0,0,,2023-06-12 01:44:59,0,0,37
43529,2023-06-12 02:04:04,1,6,1,414,неактивные,2023-05-30 13:33:59,0,1,29
19109,2023-06-12 03:53:36,1,5,0,0,,2023-06-12 03:53:36,0,0,27
2521,2023-06-12 04:09:41,0,11,0,0,новые,2023-06-07 13:37:56,1,0,23
73515,2023-06-12 05:05:18,1,4,1,380,лояльные,2023-06-03 21:47:26,1,1,25
60921,2023-06-12 05:38:46,0,5,1,277,новые,2023-06-06 01:34:32,1,0,31
557,2023-06-12 07:30:08,1,5,1,595,новые,2023-06-11 07:22:34,0,1,27
60210,2023-06-12 08:23:46,0,2,0,0,,2023-06-12 08:23:46,1,0,30
91717,2023-06-12 08:34:44,0,5,0,0,новые,2023-06-11 17:02:08,1,0,20
2433,2023-06-12 08:43:45,1,7,0,0,,2023-06-12 08:43:45,1,0,29
42402,2023-06-12 09:35:50,1,5,1,474,,2023-06-12 09:35:50,1,0,18
60071,2023-06-12 09:48:09,0,7,0,0,новые,2023-06-03 10:47:15,1,0,22
7822,2023-06-12 09:52:23,0,5,1,693,новые,2023-06-11 05:25:56,0,1,20
66496,2023-06-12 10:02:35,1,11,0,0,,2023-06-12 10:02:35,1,0,19
38542,2023-06-12 10:33:46,0,9,0,0,новые,2023-06-04 20:39:16,1,0,29
95231,2023-06-12 11:38:30,1,9,1,483,новые,2023-06-04 03:58:36,1,0,28
59492,2023-06-12 12:13:26,0,6,1,306,новые,2023-06-05 22:23:03,1,0,24
51889,2023-06-12 12:40:50,0,5,0,0,новые,2023-06-08 15:24:18,1,1,33
38409,2023-06-12 13:22:58,0,6,0,0,новые,2023-06-04 04:51:02,1,1,38
35640,2023-06-12 14:00:04,0,7,0,0,новые,2023-06-08 22:02:18,0,0,31
80400,2023-06-12 14:09:00,1,11,0,0,лояльные,2023-06-01 01:41:45,1,0,34
59381,2023-06-12 14:24:53,0,3,1,317,новые,2023-06-11 16:25:08,1,0,31
38880,2023-06-12 14:25:40,0,10,0,0,,2023-06-12 14:25:40,0,1,18
54001,2023-06-12 14:39:58,0,12,0,0,лояльные,2023-06-01 13:13:49,1,0,19
38542,2023-06-12 14:49:56,0,5,0,0,новые,2023-06-04 20:39:16,1,0,29
33893,2023-06-12 15:15:59,0,8,1,590,новые,2023-06-09 08:26:11,0,0,31
94627,2023-06-12 15:25:30,0,7,1,299,,2023-06-12 15:25:30,1,1,27
29017,2023-06-12 15:37:15,0,5,1,611,,2023-06-12 15:37:15,0,0,22
58194,2023-06-12 15:41:44,1,3,1,510,лояльные,2023-06-02 18:51:58,1,0,30
39889,2023-06-12 15:48:05,0,8,0,0,новые,2023-06-08 20:02:59,0,0,29
16655,2023-06-12 15:55:33,0,4,0,0,новые,2023-06-09 18:38:33,1,1,33
57447,2023-06-12 17:13:36,0,7,0,0,,2023-06-12 17:13:36,0,0,26
15963,2023-06-12 17:43:47,1,3,0,0,новые,2023-06-07 17:34:53,1,0,33
66234,2023-06-12 17:48:39,1,8,0,0,новые,2023-06-08 12:59:34,0,1,22
23517,2023-06-12 17:48:43,0,7,0,0,,2023-06-12 17:48:43,1,1,19
26794,2023-06-12 17:59:14,0,5,0,0,,2023-06-12 17:59:14,0,1,29
11001,2023-06-12 18:32:43,0,3,0,0,новые,2023-06-06 10:39:58,1,1,27
19420,2023-06-12 18:50:00,0,6,1,629,,2023-06-12 18:50:00,1,0,31
34354,2023-06-12 19:49:27,1,6,0,0,,2023-06-12 19:49:27,1,1,32
68395,2023-06-12 19:56:12,1,4,0,0,неактивные,2023-06-02 16:56:19,0,0,31
16418,2023-06-12 20:03:29,1,7,1,452,новые,2023-06-06 02:19:48,0,0,31
89133,2023-06-12 20:04:03,0,6,1,458,,2023-06-12 20:04:03,1,0,40
55085,2023-06-12 20:22:27,1,6,0,0,новые,2023-06-08 11:09:54,1,0,34
38241,2023-06-12 20:26:24,0,4,0,0,новые,2023-06-10 16:57:56,0,0,24
48399,2023-06-12 22:26:30,0,6,0,0,новые,2023-06-05 15:18:54,0,1,37
51484,2023-06-12 23:24:14,0,8,1,297,новые,2023-06-11 02:34:18,1,0,30
67754,2023-06-12 23:44:28,0,4,1,423,лояльные,2023-06-03 13:42:03,0,0,29
23683,2023-06-12 23:45:38,1,4,1,499,новые,2023-06-04 00:44:44,1,0,27
11996,2023-06-12 23:57:38,0,6,0,0,новые,2023-06-03 08:22:27,1,0,29
46074,2023-06-13 00:17:35,0,6,1,538,новые,2023-06-07 21:39:53,1,1,30
54001,2023-06-13 01:15:25,1,7,1,398,лояльные,2023-06-01 13:13:49,1,0,19
35804,2023-06-13 01:47:58,1,12,0,0,,2023-06-13 01:47:58,0,1,34
35640,2023-06-13 02:25:49,0,9,0,0,новые,2023-06-08 22:02:18,0,0,31
98679,2023-06-13 02:55:11,0,7,0,0,,2023-06-13 02:55:11,1,0,24
25949,2023-06-13 03:04:04,0,4,0,0,,2023-06-13 03:04:04,0,1,23
91260,2023-06-13 03:09:58,0,7,0,0,новые,2023-06-03 13:15:47,0,0,27
98679,2023-06-13 05:36:51,0,8,1,325,,2023-06-13 02:55:11,1,0,24
54230,2023-06-13 08:11:27,0,2,1,214,новые,2023-06-09 20:54:49,0,1,24
91510,2023-06-13 08:20:40,1,5,0,0,,2023-06-13 08:20:40,1,0,31
97515,2023-06-13 08:32:47,1,7,1,538,лояльные,2023-06-04 19:15:04,0,1,23
88104,2023-06-13 10:14:24,0,4,1,355,новые,2023-06-09 09:16:42,1,1,37
17355,2023-06-13 10:36:27,0,6,1,775,новые,2023-06-10 22:57:56,1,1,27
32375,2023-06-13 10:38:43,0,4,1,466,новые,2023-06-09 22:23:42,0,0,29
65286,2023-06-13 11:14:35,0,5,0,0,,2023-06-13 11:14:35,1,1,30
55198,2023-06-13 11:25:23,0,7,1,344,новые,2023-06-05 15:54:30,1,1,33
91510,2023-06-13 12:40:04,0,3,1,368,,2023-06-13 08:20:40,1,0,31
11419,2023-06-13 12:56:58,0,4,1,473,,2023-06-13 12:56:58,0,1,31
68984,2023-06-13 13:21:28,0,3,0,0,новые,2023-06-07 18:57:08,1,1,25
15275,2023-06-13 13:25:55,1,9,0,0,лояльные,2023-06-06 18:13:19,1,0,38
25777,2023-06-13 13:32:49,0,5,1,355,новые,2023-06-04 11:46:02,1,0,32
66214,2023-06-13 13:41:42,1,11,1,330,лояльные,2023-06-07 14:43:44,1,1,31
54230,2023-06-13 13:42:30,0,6,1,480,новые,2023-06-09 20:54:49,0,1,24
30239,2023-06-13 13:42:35,0,7,0,0,новые,2023-06-10 03:15:02,1,1,33
34425,2023-06-13 13:54:05,1,5,1,356,лояльные,2023-06-06 11:29:25,1,0,35
99993,2023-06-13 13:54:43,0,4,1,221,лояльные,2023-06-01 12:53:15,1,1,35
66017,2023-06-13 13:58:28,0,6,0,0,,2023-06-13 13:58:28,1,1,29
38542,2023-06-13 14:11:07,0,7,1,208,новые,2023-06-04 20:39:16,1,0,29
61629,2023-06-13 14:21:11,1,7,0,0,,2023-06-13 14:21:11,1,1,35
35640,2023-06-13 15:08:52,1,6,1,561,новые,2023-06-08 22:02:18,0,0,31
95412,2023-06-13 15:30:45,0,3,0,0,новые,2023-06-03 22:57:32,1,1,33
73439,2023-06-13 15:41:40,0,6,0,0,новые,2023-06-10 00:15:13,1,0,35
84069,2023-06-13 15:51:21,0,8,0,0,новые,2023-06-05 12:49:42,0,1,28
81243,2023-06-13 15:51:27,0,7,0,0,,2023-06-13 15:51:27,1,0,30
64454,2023-06-13 16:07:55,1,3,0,0,новые,2023-06-01 06:58:36,1,0,23
14295,2023-06-13 16:55:54,1,3,0,0,новые,2023-06-11 23:25:31,0,0,37
82170,2023-06-13 17:01:59,0,5,0,0,новые,2023-06-08 00:31:58,0,0,20
13738,2023-06-13 17:34:26,0,11,0,0,новые,2023-06-10 18:43:00,1,0,33
80956,2023-06-13 17:43:17,1,5,1,380,новые,2023-06-09 17:31:08,0,0,37
81243,2023-06-13 17:52:31,0,6,1,381,,2023-06-13 15:51:27,1,0,30
96006,2023-06-13 18:00:59,1,7,1,360,лояльные,2023-06-09 04:15:15,1,0,48
81231,2023-06-13 18:16:17,1,8,0,0,,2023-06-13 18:16:17,1,0,41
75061,2023-06-13 19:00:36,0,2,0,0,лояльные,2023-06-05 02:40:27,1,1,26
29084,2023-06-13 19:22:47,0,4,0,0,,2023-06-13 19:22:47,0,0,30
86321,2023-06-13 19:31:53,1,2,0,0,лояльные,2023-05-30 03:15:26,1,0,30
77968,2023-06-13 19:40:14,0,2,1,445,неактивные,2023-05-30 10:02:29,1,0,27
10910,2023-06-13 20:04:46,1,6,0,0,лояльные,2023-05-30 17:59:52,1,0,28
50207,2023-06-13 21:01:40,0,8,0,0,,2023-06-13 21:01:40,1,0,26
57397,2023-06-13 21:18:44,0,2,1,293,,2023-06-13 21:18:44,1,0,24
10473,2023-06-13 23:20:36,1,7,0,0,новые,2023-06-06 09:14:03,1,0,32
16153,2023-06-13 23:22:37,0,4,0,0,лояльные,2023-06-07 17:14:56,0,1,28
91510,2023-06-13 23:46:36,1,6,1,381,,2023-06-13 08:20:40,1,0,31
18120,2023-06-13 23:48:32,0,5,1,651,,2023-06-13 23:48:32,1,0,24
47767,2023-06-14 00:11:20,0,6,0,0,,2023-06-14 00:11:20,0,1,21
13738,2023-06-14 00:29:26,0,5,0,0,новые,2023-06-10 18:43:00,1,0,33
76600,2023-06-14 00:39:39,0,6,1,431,,2023-06-14 00:39:39,1,1,33
7045,2023-06-14 00:48:51,1,3,1,293,,2023-06-14 00:48:51,0,1,26
11489,2023-06-14 01:10:41,0,5,1,439,,2023-06-14 01:10:41,0,0,38
66017,2023-06-14 01:59:46,1,7,0,0,,2023-06-13 13:58:28,1,1,29
29613,2023-06-14 02:19:39,0,7,0,0,новые,2023-06-10 08:22:51,1,0,30
26794,2023-06-14 03:14:56,0,8,1,692,,2023-06-12 17:59:14,0,1,29
73091,2023-06-14 04:13:07,0,7,0,0,,2023-06-14 04:13:07,0,1,23
47176,2023-06-14 04:24:02,0,15,0,0,новые,2023-06-08 18:45:29,1,1,37
